total_gold_earned_0, 52536
total_gold_spent_0, 49040
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 22
total_deaths_0, 41
total_damage_dealt_to_champions_0, 98714
total_damage_dealt_to_objectives_0, 28220
total_damage_taken_0, 137585
average_vision_score_0, 23
total_wards_placed_0, 59
average_creep_score_0, 111
average_champion_experience_0, 13037
dmg_carry_0, 221
obj_carry_0, 221
team_comp_0_champ_1, TahmKench
team_comp_0_champ_2, Malphite
team_comp_0_champ_3, Zeri
team_comp_0_champ_4, Nilah
team_comp_0_champ_5, Thresh
total_gold_earned_1, 63082
total_gold_spent_1, 57860
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 2
total_kills_1, 41
total_deaths_1, 22
total_damage_dealt_to_champions_1, 113449
total_damage_dealt_to_objectives_1, 69488
total_damage_taken_1, 137630
average_vision_score_1, 28
total_wards_placed_1, 64
average_creep_score_1, 114
average_champion_experience_1, 15680
dmg_carry_1, 113
obj_carry_1, 113
team_comp_1_champ_1, Sejuani
team_comp_1_champ_2, Kayn
team_comp_1_champ_3, Viktor
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Swain
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
