total_gold_earned_0, 39321
total_gold_spent_0, 36010
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 24
total_deaths_0, 8
total_damage_dealt_to_champions_0, 53449
total_damage_dealt_to_objectives_0, 35661
total_damage_taken_0, 57234
average_vision_score_0, 16
total_wards_placed_0, 40
average_creep_score_0, 78
average_champion_experience_0, 8725
dmg_carry_0, 101
obj_carry_0, 101
team_comp_0_champ_1, Chogath
team_comp_0_champ_2, Shyvana
team_comp_0_champ_3, Xerath
team_comp_0_champ_4, Twitch
team_comp_0_champ_5, Morgana
total_gold_earned_1, 28410
total_gold_spent_1, 25160
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 8
total_deaths_1, 24
total_damage_dealt_to_champions_1, 36638
total_damage_dealt_to_objectives_1, 4625
total_damage_taken_1, 67301
average_vision_score_1, 11
total_wards_placed_1, 30
average_creep_score_1, 73
average_champion_experience_1, 6600
dmg_carry_1, 131
obj_carry_1, 131
team_comp_1_champ_1, Teemo
team_comp_1_champ_2, Evelynn
team_comp_1_champ_3, Diana
team_comp_1_champ_4, Kaisa
team_comp_1_champ_5, Alistar
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
