total_gold_earned_0, 85233
total_gold_spent_0, 80250
total_baron_kills_0, 2
total_dragon_kills_0, 2
total_inhibitor_kils_0, 3
total_kills_0, 44
total_deaths_0, 39
total_damage_dealt_to_champions_0, 189571
total_damage_dealt_to_objectives_0, 96470
total_damage_taken_0, 187613
average_vision_score_0, 37
total_wards_placed_0, 69
average_creep_score_0, 167
average_champion_experience_0, 20720
dmg_carry_0, 777
obj_carry_0, 777
team_comp_0_champ_1, Teemo
team_comp_0_champ_2, Diana
team_comp_0_champ_3, Yone
team_comp_0_champ_4, Twitch
team_comp_0_champ_5, Galio
total_gold_earned_1, 79651
total_gold_spent_1, 73525
total_baron_kills_1, 0
total_dragon_kills_1, 4
total_inhibitor_kils_1, 0
total_kills_1, 39
total_deaths_1, 44
total_damage_dealt_to_champions_1, 156035
total_damage_dealt_to_objectives_1, 67609
total_damage_taken_1, 228800
average_vision_score_1, 32
total_wards_placed_1, 81
average_creep_score_1, 171
average_champion_experience_1, 20299
dmg_carry_1, 41
obj_carry_1, 41
team_comp_1_champ_1, Gangplank
team_comp_1_champ_2, Kayn
team_comp_1_champ_3, Yasuo
team_comp_1_champ_4, Jinx
team_comp_1_champ_5, Soraka
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
