total_gold_earned_0, 66808
total_gold_spent_0, 58640
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 2
total_kills_0, 42
total_deaths_0, 22
total_damage_dealt_to_champions_0, 111699
total_damage_dealt_to_objectives_0, 95012
total_damage_taken_0, 134114
average_vision_score_0, 34
total_wards_placed_0, 56
average_creep_score_0, 124
average_champion_experience_0, 15431
dmg_carry_0, 142
obj_carry_0, 142
team_comp_0_champ_1, Quinn
team_comp_0_champ_2, Warwick
team_comp_0_champ_3, Zoe
team_comp_0_champ_4, Samira
team_comp_0_champ_5, Swain
total_gold_earned_1, 54281
total_gold_spent_1, 50473
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 22
total_deaths_1, 42
total_damage_dealt_to_champions_1, 94818
total_damage_dealt_to_objectives_1, 22126
total_damage_taken_1, 133374
average_vision_score_1, 27
total_wards_placed_1, 69
average_creep_score_1, 132
average_champion_experience_1, 13258
dmg_carry_1, 45
obj_carry_1, 45
team_comp_1_champ_1, Darius
team_comp_1_champ_2, XinZhao
team_comp_1_champ_3, Veigar
team_comp_1_champ_4, Zeri
team_comp_1_champ_5, Lux
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
