total_gold_earned_0, 67626
total_gold_spent_0, 64475
total_baron_kills_0, 0
total_dragon_kills_0, 5
total_inhibitor_kils_0, 1
total_kills_0, 31
total_deaths_0, 46
total_damage_dealt_to_champions_0, 129905
total_damage_dealt_to_objectives_0, 68822
total_damage_taken_0, 192872
average_vision_score_0, 38
total_wards_placed_0, 66
average_creep_score_0, 143
average_champion_experience_0, 17251
dmg_carry_0, 34
obj_carry_0, 34
team_comp_0_champ_1, Malphite
team_comp_0_champ_2, Shyvana
team_comp_0_champ_3, Anivia
team_comp_0_champ_4, Twitch
team_comp_0_champ_5, Lux
total_gold_earned_1, 79695
total_gold_spent_1, 74385
total_baron_kills_1, 2
total_dragon_kills_1, 1
total_inhibitor_kils_1, 3
total_kills_1, 46
total_deaths_1, 31
total_damage_dealt_to_champions_1, 165410
total_damage_dealt_to_objectives_1, 81783
total_damage_taken_1, 168900
average_vision_score_1, 38
total_wards_placed_1, 87
average_creep_score_1, 138
average_champion_experience_1, 18816
dmg_carry_1, 18
obj_carry_1, 18
team_comp_1_champ_1, Quinn
team_comp_1_champ_2, Olaf
team_comp_1_champ_3, Zyra
team_comp_1_champ_4, Tristana
team_comp_1_champ_5, Thresh
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
