total_gold_earned_0, 74208
total_gold_spent_0, 66075
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 3
total_kills_0, 42
total_deaths_0, 41
total_damage_dealt_to_champions_0, 131802
total_damage_dealt_to_objectives_0, 73813
total_damage_taken_0, 190418
average_vision_score_0, 42
total_wards_placed_0, 61
average_creep_score_0, 138
average_champion_experience_0, 16345
dmg_carry_0, 9
obj_carry_0, 9
team_comp_0_champ_1, Garen
team_comp_0_champ_2, FiddleSticks
team_comp_0_champ_3, Kassadin
team_comp_0_champ_4, Jinx
team_comp_0_champ_5, Nami
total_gold_earned_1, 74849
total_gold_spent_1, 70225
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 1
total_kills_1, 41
total_deaths_1, 43
total_damage_dealt_to_champions_1, 152664
total_damage_dealt_to_objectives_1, 85985
total_damage_taken_1, 168443
average_vision_score_1, 36
total_wards_placed_1, 79
average_creep_score_1, 151
average_champion_experience_1, 18509
dmg_carry_1, 58
obj_carry_1, 58
team_comp_1_champ_1, Yone
team_comp_1_champ_2, Elise
team_comp_1_champ_3, Renekton
team_comp_1_champ_4, MissFortune
team_comp_1_champ_5, Bard
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 0
