total_gold_earned_0, 69029
total_gold_spent_0, 64055
total_baron_kills_0, 1
total_dragon_kills_0, 5
total_inhibitor_kils_0, 3
total_kills_0, 34
total_deaths_0, 25
total_damage_dealt_to_champions_0, 133488
total_damage_dealt_to_objectives_0, 89074
total_damage_taken_0, 121795
average_vision_score_0, 30
total_wards_placed_0, 62
average_creep_score_0, 129
average_champion_experience_0, 16935
dmg_carry_0, 17
obj_carry_0, 17
team_comp_0_champ_1, Teemo
team_comp_0_champ_2, Vi
team_comp_0_champ_3, Swain
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Lux
total_gold_earned_1, 57166
total_gold_spent_1, 53325
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 25
total_deaths_1, 34
total_damage_dealt_to_champions_1, 97346
total_damage_dealt_to_objectives_1, 20094
total_damage_taken_1, 158752
average_vision_score_1, 33
total_wards_placed_1, 64
average_creep_score_1, 128
average_champion_experience_1, 14239
dmg_carry_1, 103
obj_carry_1, 103
team_comp_1_champ_1, Heimerdinger
team_comp_1_champ_2, Kayn
team_comp_1_champ_3, Ahri
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Soraka
gameLengthMin, 35
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
