total_gold_earned_0, 63164
total_gold_spent_0, 58995
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 2
total_kills_0, 35
total_deaths_0, 44
total_damage_dealt_to_champions_0, 102864
total_damage_dealt_to_objectives_0, 29565
total_damage_taken_0, 148552
average_vision_score_0, 25
total_wards_placed_0, 53
average_creep_score_0, 132
average_champion_experience_0, 15876
dmg_carry_0, 202
obj_carry_0, 202
team_comp_0_champ_1, Urgot
team_comp_0_champ_2, MonkeyKing
team_comp_0_champ_3, Akali
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Maokai
total_gold_earned_1, 73658
total_gold_spent_1, 65465
total_baron_kills_1, 0
total_dragon_kills_1, 4
total_inhibitor_kils_1, 3
total_kills_1, 44
total_deaths_1, 35
total_damage_dealt_to_champions_1, 121237
total_damage_dealt_to_objectives_1, 93540
total_damage_taken_1, 129403
average_vision_score_1, 27
total_wards_placed_1, 56
average_creep_score_1, 144
average_champion_experience_1, 17459
dmg_carry_1, 777
obj_carry_1, 777
team_comp_1_champ_1, Singed
team_comp_1_champ_2, Graves
team_comp_1_champ_3, Yone
team_comp_1_champ_4, Ziggs
team_comp_1_champ_5, Senna
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
