total_gold_earned_0, 72419
total_gold_spent_0, 68100
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 36
total_deaths_0, 49
total_damage_dealt_to_champions_0, 111300
total_damage_dealt_to_objectives_0, 78821
total_damage_taken_0, 173189
average_vision_score_0, 37
total_wards_placed_0, 75
average_creep_score_0, 141
average_champion_experience_0, 17905
dmg_carry_0, 876
obj_carry_0, 876
team_comp_0_champ_1, Tryndamere
team_comp_0_champ_2, Lillia
team_comp_0_champ_3, Vex
team_comp_0_champ_4, Jinx
team_comp_0_champ_5, Blitzcrank
total_gold_earned_1, 75532
total_gold_spent_1, 70085
total_baron_kills_1, 0
total_dragon_kills_1, 4
total_inhibitor_kils_1, 1
total_kills_1, 49
total_deaths_1, 36
total_damage_dealt_to_champions_1, 140352
total_damage_dealt_to_objectives_1, 69141
total_damage_taken_1, 152367
average_vision_score_1, 44
total_wards_placed_1, 86
average_creep_score_1, 153
average_champion_experience_1, 19091
dmg_carry_1, 142
obj_carry_1, 142
team_comp_1_champ_1, Yone
team_comp_1_champ_2, LeeSin
team_comp_1_champ_3, Zoe
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Zilean
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
