total_gold_earned_0, 41582
total_gold_spent_0, 36918
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 17
total_deaths_0, 42
total_damage_dealt_to_champions_0, 58198
total_damage_dealt_to_objectives_0, 14221
total_damage_taken_0, 111556
average_vision_score_0, 17
total_wards_placed_0, 34
average_creep_score_0, 82
average_champion_experience_0, 9622
dmg_carry_0, 120
obj_carry_0, 120
team_comp_0_champ_1, Quinn
team_comp_0_champ_2, Hecarim
team_comp_0_champ_3, Swain
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Morgana
total_gold_earned_1, 55119
total_gold_spent_1, 48375
total_baron_kills_1, 1
total_dragon_kills_1, 2
total_inhibitor_kils_1, 1
total_kills_1, 42
total_deaths_1, 18
total_damage_dealt_to_champions_1, 88806
total_damage_dealt_to_objectives_1, 72355
total_damage_taken_1, 82730
average_vision_score_1, 17
total_wards_placed_1, 46
average_creep_score_1, 91
average_champion_experience_1, 12495
dmg_carry_1, 84
obj_carry_1, 84
team_comp_1_champ_1, Lillia
team_comp_1_champ_2, Vi
team_comp_1_champ_3, Akali
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Lux
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
