total_gold_earned_0, 58956
total_gold_spent_0, 53050
total_baron_kills_0, 1
total_dragon_kills_0, 3
total_inhibitor_kils_0, 1
total_kills_0, 32
total_deaths_0, 28
total_damage_dealt_to_champions_0, 77764
total_damage_dealt_to_objectives_0, 84359
total_damage_taken_0, 111986
average_vision_score_0, 27
total_wards_placed_0, 59
average_creep_score_0, 104
average_champion_experience_0, 13340
dmg_carry_0, 518
obj_carry_0, 518
team_comp_0_champ_1, Akali
team_comp_0_champ_2, Trundle
team_comp_0_champ_3, Neeko
team_comp_0_champ_4, Nilah
team_comp_0_champ_5, Pyke
total_gold_earned_1, 50479
total_gold_spent_1, 46675
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 28
total_deaths_1, 32
total_damage_dealt_to_champions_1, 78739
total_damage_dealt_to_objectives_1, 20474
total_damage_taken_1, 95419
average_vision_score_1, 23
total_wards_placed_1, 59
average_creep_score_1, 106
average_champion_experience_1, 11447
dmg_carry_1, 7
obj_carry_1, 7
team_comp_1_champ_1, Teemo
team_comp_1_champ_2, Shaco
team_comp_1_champ_3, Leblanc
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Nautilus
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
