total_gold_earned_0, 55174
total_gold_spent_0, 53650
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 35
total_deaths_0, 41
total_damage_dealt_to_champions_0, 94065
total_damage_dealt_to_objectives_0, 52070
total_damage_taken_0, 111917
average_vision_score_0, 24
total_wards_placed_0, 43
average_creep_score_0, 91
average_champion_experience_0, 11678
dmg_carry_0, 55
obj_carry_0, 55
team_comp_0_champ_1, Sett
team_comp_0_champ_2, MasterYi
team_comp_0_champ_3, Katarina
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Morgana
total_gold_earned_1, 61690
total_gold_spent_1, 55805
total_baron_kills_1, 1
total_dragon_kills_1, 2
total_inhibitor_kils_1, 3
total_kills_1, 41
total_deaths_1, 35
total_damage_dealt_to_champions_1, 88589
total_damage_dealt_to_objectives_1, 59784
total_damage_taken_1, 114989
average_vision_score_1, 21
total_wards_placed_1, 52
average_creep_score_1, 113
average_champion_experience_1, 13758
dmg_carry_1, 86
obj_carry_1, 86
team_comp_1_champ_1, Garen
team_comp_1_champ_2, Volibear
team_comp_1_champ_3, Chogath
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Shaco
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
