total_gold_earned_0, 98995
total_gold_spent_0, 88650
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 1
total_kills_0, 44
total_deaths_0, 54
total_damage_dealt_to_champions_0, 241409
total_damage_dealt_to_objectives_0, 79794
total_damage_taken_0, 334643
average_vision_score_0, 49
total_wards_placed_0, 98
average_creep_score_0, 211
average_champion_experience_0, 25608
dmg_carry_0, 67
obj_carry_0, 67
team_comp_0_champ_1, Chogath
team_comp_0_champ_2, Trundle
team_comp_0_champ_3, Anivia
team_comp_0_champ_4, Vayne
team_comp_0_champ_5, Lux
total_gold_earned_1, 105891
total_gold_spent_1, 107505
total_baron_kills_1, 2
total_dragon_kills_1, 4
total_inhibitor_kils_1, 5
total_kills_1, 54
total_deaths_1, 44
total_damage_dealt_to_champions_1, 291256
total_damage_dealt_to_objectives_1, 153354
total_damage_taken_1, 305129
average_vision_score_1, 68
total_wards_placed_1, 134
average_creep_score_1, 189
average_champion_experience_1, 26896
dmg_carry_1, 887
obj_carry_1, 887
team_comp_1_champ_1, Gwen
team_comp_1_champ_2, Ekko
team_comp_1_champ_3, Zed
team_comp_1_champ_4, MissFortune
team_comp_1_champ_5, Nami
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
