total_gold_earned_0, 55223
total_gold_spent_0, 49285
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 35
total_deaths_0, 22
total_damage_dealt_to_champions_0, 73435
total_damage_dealt_to_objectives_0, 56959
total_damage_taken_0, 95981
average_vision_score_0, 23
total_wards_placed_0, 53
average_creep_score_0, 100
average_champion_experience_0, 12832
dmg_carry_0, 221
obj_carry_0, 221
team_comp_0_champ_1, Rumble
team_comp_0_champ_2, Mordekaiser
team_comp_0_champ_3, Swain
team_comp_0_champ_4, Zeri
team_comp_0_champ_5, Soraka
total_gold_earned_1, 48390
total_gold_spent_1, 47160
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 22
total_deaths_1, 35
total_damage_dealt_to_champions_1, 72358
total_damage_dealt_to_objectives_1, 44128
total_damage_taken_1, 101035
average_vision_score_1, 18
total_wards_placed_1, 42
average_creep_score_1, 110
average_champion_experience_1, 10045
dmg_carry_1, 23
obj_carry_1, 23
team_comp_1_champ_1, Tryndamere
team_comp_1_champ_2, Diana
team_comp_1_champ_3, Irelia
team_comp_1_champ_4, Kaisa
team_comp_1_champ_5, Senna
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
