total_gold_earned_0, 59939
total_gold_spent_0, 51425
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 2
total_kills_0, 41
total_deaths_0, 20
total_damage_dealt_to_champions_0, 85830
total_damage_dealt_to_objectives_0, 76867
total_damage_taken_0, 94201
average_vision_score_0, 25
total_wards_placed_0, 57
average_creep_score_0, 103
average_champion_experience_0, 14221
dmg_carry_0, 131
obj_carry_0, 131
team_comp_0_champ_1, Teemo
team_comp_0_champ_2, Hecarim
team_comp_0_champ_3, Diana
team_comp_0_champ_4, Lucian
team_comp_0_champ_5, Nami
total_gold_earned_1, 49575
total_gold_spent_1, 48880
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 20
total_deaths_1, 41
total_damage_dealt_to_champions_1, 60972
total_damage_dealt_to_objectives_1, 18409
total_damage_taken_1, 103437
average_vision_score_1, 23
total_wards_placed_1, 45
average_creep_score_1, 110
average_champion_experience_1, 11612
dmg_carry_1, 711
obj_carry_1, 711
team_comp_1_champ_1, Urgot
team_comp_1_champ_2, Skarner
team_comp_1_champ_3, Viktor
team_comp_1_champ_4, Vex
team_comp_1_champ_5, Senna
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
