total_gold_earned_0, 51537
total_gold_spent_0, 48460
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 18
total_deaths_0, 31
total_damage_dealt_to_champions_0, 70560
total_damage_dealt_to_objectives_0, 32027
total_damage_taken_0, 117830
average_vision_score_0, 24
total_wards_placed_0, 54
average_creep_score_0, 124
average_champion_experience_0, 12187
dmg_carry_0, 101
obj_carry_0, 101
team_comp_0_champ_1, Nasus
team_comp_0_champ_2, Nocturne
team_comp_0_champ_3, Brand
team_comp_0_champ_4, Ezreal
team_comp_0_champ_5, Xerath
total_gold_earned_1, 62964
total_gold_spent_1, 59675
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 1
total_kills_1, 31
total_deaths_1, 18
total_damage_dealt_to_champions_1, 94648
total_damage_dealt_to_objectives_1, 88204
total_damage_taken_1, 99553
average_vision_score_1, 38
total_wards_placed_1, 71
average_creep_score_1, 146
average_champion_experience_1, 14977
dmg_carry_1, 115
obj_carry_1, 115
team_comp_1_champ_1, Darius
team_comp_1_champ_2, Viego
team_comp_1_champ_3, Malzahar
team_comp_1_champ_4, Ziggs
team_comp_1_champ_5, Pyke
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
