total_gold_earned_0, 80131
total_gold_spent_0, 75525
total_baron_kills_0, 2
total_dragon_kills_0, 1
total_inhibitor_kils_0, 5
total_kills_0, 50
total_deaths_0, 51
total_damage_dealt_to_champions_0, 163525
total_damage_dealt_to_objectives_0, 94180
total_damage_taken_0, 226222
average_vision_score_0, 44
total_wards_placed_0, 95
average_creep_score_0, 125
average_champion_experience_0, 18882
dmg_carry_0, 777
obj_carry_0, 777
team_comp_0_champ_1, Sion
team_comp_0_champ_2, RekSai
team_comp_0_champ_3, Yone
team_comp_0_champ_4, Ashe
team_comp_0_champ_5, Lulu
total_gold_earned_1, 81932
total_gold_spent_1, 76475
total_baron_kills_1, 0
total_dragon_kills_1, 4
total_inhibitor_kils_1, 0
total_kills_1, 51
total_deaths_1, 50
total_damage_dealt_to_champions_1, 196407
total_damage_dealt_to_objectives_1, 72161
total_damage_taken_1, 207294
average_vision_score_1, 33
total_wards_placed_1, 60
average_creep_score_1, 153
average_champion_experience_1, 19290
dmg_carry_1, 119
obj_carry_1, 119
team_comp_1_champ_1, Udyr
team_comp_1_champ_2, Trundle
team_comp_1_champ_3, Zoe
team_comp_1_champ_4, Draven
team_comp_1_champ_5, Brand
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 0
