total_gold_earned_0, 69574
total_gold_spent_0, 58650
total_baron_kills_0, 1
total_dragon_kills_0, 5
total_inhibitor_kils_0, 2
total_kills_0, 49
total_deaths_0, 18
total_damage_dealt_to_champions_0, 112904
total_damage_dealt_to_objectives_0, 104893
total_damage_taken_0, 125618
average_vision_score_0, 31
total_wards_placed_0, 61
average_creep_score_0, 128
average_champion_experience_0, 17338
dmg_carry_0, 74
obj_carry_0, 74
team_comp_0_champ_1, Gangplank
team_comp_0_champ_2, Shaco
team_comp_0_champ_3, Heimerdinger
team_comp_0_champ_4, Kaisa
team_comp_0_champ_5, Zilean
total_gold_earned_1, 56164
total_gold_spent_1, 59070
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 18
total_deaths_1, 49
total_damage_dealt_to_champions_1, 103813
total_damage_dealt_to_objectives_1, 17143
total_damage_taken_1, 143198
average_vision_score_1, 25
total_wards_placed_1, 65
average_creep_score_1, 130
average_champion_experience_1, 13503
dmg_carry_1, 101
obj_carry_1, 101
team_comp_1_champ_1, Fiora
team_comp_1_champ_2, LeeSin
team_comp_1_champ_3, Xerath
team_comp_1_champ_4, Sivir
team_comp_1_champ_5, Renata
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 0
