total_gold_earned_0, 52604
total_gold_spent_0, 46950
total_baron_kills_0, 1
total_dragon_kills_0, 3
total_inhibitor_kils_0, 1
total_kills_0, 40
total_deaths_0, 9
total_damage_dealt_to_champions_0, 56787
total_damage_dealt_to_objectives_0, 89922
total_damage_taken_0, 78733
average_vision_score_0, 25
total_wards_placed_0, 48
average_creep_score_0, 84
average_champion_experience_0, 10301
dmg_carry_0, 266
obj_carry_0, 266
team_comp_0_champ_1, Aatrox
team_comp_0_champ_2, Belveth
team_comp_0_champ_3, Fizz
team_comp_0_champ_4, Caitlyn
team_comp_0_champ_5, Morgana
total_gold_earned_1, 31385
total_gold_spent_1, 27495
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 9
total_deaths_1, 40
total_damage_dealt_to_champions_1, 49312
total_damage_dealt_to_objectives_1, 11988
total_damage_taken_1, 72093
average_vision_score_1, 15
total_wards_placed_1, 40
average_creep_score_1, 77
average_champion_experience_1, 7401
dmg_carry_1, 115
obj_carry_1, 115
team_comp_1_champ_1, Graves
team_comp_1_champ_2, Karthus
team_comp_1_champ_3, Ziggs
team_comp_1_champ_4, Ashe
team_comp_1_champ_5, Teemo
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
