total_gold_earned_0, 84813
total_gold_spent_0, 76103
total_baron_kills_0, 3
total_dragon_kills_0, 4
total_inhibitor_kils_0, 5
total_kills_0, 39
total_deaths_0, 45
total_damage_dealt_to_champions_0, 154622
total_damage_dealt_to_objectives_0, 131301
total_damage_taken_0, 205776
average_vision_score_0, 35
total_wards_placed_0, 74
average_creep_score_0, 159
average_champion_experience_0, 21163
dmg_carry_0, 145
obj_carry_0, 145
team_comp_0_champ_1, Gnar
team_comp_0_champ_2, Diana
team_comp_0_champ_3, Kaisa
team_comp_0_champ_4, Kassadin
team_comp_0_champ_5, Nautilus
total_gold_earned_1, 83877
total_gold_spent_1, 79880
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 0
total_kills_1, 45
total_deaths_1, 39
total_damage_dealt_to_champions_1, 170684
total_damage_dealt_to_objectives_1, 71224
total_damage_taken_1, 200837
average_vision_score_1, 45
total_wards_placed_1, 80
average_creep_score_1, 175
average_champion_experience_1, 21378
dmg_carry_1, 21
obj_carry_1, 21
team_comp_1_champ_1, MonkeyKing
team_comp_1_champ_2, Amumu
team_comp_1_champ_3, Zed
team_comp_1_champ_4, MissFortune
team_comp_1_champ_5, Maokai
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 0
