total_gold_earned_0, 75927
total_gold_spent_0, 69415
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 3
total_kills_0, 39
total_deaths_0, 52
total_damage_dealt_to_champions_0, 147849
total_damage_dealt_to_objectives_0, 66122
total_damage_taken_0, 170920
average_vision_score_0, 34
total_wards_placed_0, 88
average_creep_score_0, 135
average_champion_experience_0, 16089
dmg_carry_0, 83
obj_carry_0, 83
team_comp_0_champ_1, Yorick
team_comp_0_champ_2, Diana
team_comp_0_champ_3, Vex
team_comp_0_champ_4, Draven
team_comp_0_champ_5, Pyke
total_gold_earned_1, 75208
total_gold_spent_1, 73750
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 2
total_kills_1, 52
total_deaths_1, 39
total_damage_dealt_to_champions_1, 144348
total_damage_dealt_to_objectives_1, 52332
total_damage_taken_1, 169130
average_vision_score_1, 32
total_wards_placed_1, 60
average_creep_score_1, 140
average_champion_experience_1, 17547
dmg_carry_1, 145
obj_carry_1, 145
team_comp_1_champ_1, Shaco
team_comp_1_champ_2, Sejuani
team_comp_1_champ_3, Anivia
team_comp_1_champ_4, Kaisa
team_comp_1_champ_5, Blitzcrank
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 0
