total_gold_earned_0, 58687
total_gold_spent_0, 50250
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 1
total_kills_0, 31
total_deaths_0, 28
total_damage_dealt_to_champions_0, 100320
total_damage_dealt_to_objectives_0, 50278
total_damage_taken_0, 109381
average_vision_score_0, 25
total_wards_placed_0, 59
average_creep_score_0, 118
average_champion_experience_0, 12994
dmg_carry_0, 777
obj_carry_0, 777
team_comp_0_champ_1, Sett
team_comp_0_champ_2, Vi
team_comp_0_champ_3, Yone
team_comp_0_champ_4, Kaisa
team_comp_0_champ_5, Soraka
total_gold_earned_1, 51879
total_gold_spent_1, 49433
total_baron_kills_1, 1
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 28
total_deaths_1, 31
total_damage_dealt_to_champions_1, 87143
total_damage_dealt_to_objectives_1, 57288
total_damage_taken_1, 127439
average_vision_score_1, 18
total_wards_placed_1, 38
average_creep_score_1, 101
average_champion_experience_1, 12110
dmg_carry_1, 81
obj_carry_1, 81
team_comp_1_champ_1, Warwick
team_comp_1_champ_2, MonkeyKing
team_comp_1_champ_3, Shyvana
team_comp_1_champ_4, Ezreal
team_comp_1_champ_5, Yuumi
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
