total_gold_earned_0, 68738
total_gold_spent_0, 59925
total_baron_kills_0, 2
total_dragon_kills_0, 4
total_inhibitor_kils_0, 1
total_kills_0, 29
total_deaths_0, 20
total_damage_dealt_to_champions_0, 103996
total_damage_dealt_to_objectives_0, 98249
total_damage_taken_0, 130821
average_vision_score_0, 41
total_wards_placed_0, 88
average_creep_score_0, 151
average_champion_experience_0, 17735
dmg_carry_0, 360
obj_carry_0, 360
team_comp_0_champ_1, Volibear
team_comp_0_champ_2, Warwick
team_comp_0_champ_3, Ryze
team_comp_0_champ_4, Samira
team_comp_0_champ_5, Morgana
total_gold_earned_1, 61598
total_gold_spent_1, 60508
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 2
total_kills_1, 20
total_deaths_1, 29
total_damage_dealt_to_champions_1, 95519
total_damage_dealt_to_objectives_1, 54117
total_damage_taken_1, 132771
average_vision_score_1, 30
total_wards_placed_1, 68
average_creep_score_1, 126
average_champion_experience_1, 14575
dmg_carry_1, 48
obj_carry_1, 48
team_comp_1_champ_1, Trundle
team_comp_1_champ_2, Diana
team_comp_1_champ_3, Ahri
team_comp_1_champ_4, Tristana
team_comp_1_champ_5, Seraphine
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 0
