total_gold_earned_0, 69244
total_gold_spent_0, 61650
total_baron_kills_0, 1
total_dragon_kills_0, 5
total_inhibitor_kils_0, 4
total_kills_0, 48
total_deaths_0, 23
total_damage_dealt_to_champions_0, 138394
total_damage_dealt_to_objectives_0, 117273
total_damage_taken_0, 148796
average_vision_score_0, 13
total_wards_placed_0, 31
average_creep_score_0, 131
average_champion_experience_0, 16615
dmg_carry_0, 74
obj_carry_0, 74
team_comp_0_champ_1, Sett
team_comp_0_champ_2, Shyvana
team_comp_0_champ_3, Heimerdinger
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Blitzcrank
total_gold_earned_1, 58171
total_gold_spent_1, 55875
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 23
total_deaths_1, 48
total_damage_dealt_to_champions_1, 109130
total_damage_dealt_to_objectives_1, 19864
total_damage_taken_1, 163900
average_vision_score_1, 15
total_wards_placed_1, 40
average_creep_score_1, 131
average_champion_experience_1, 13934
dmg_carry_1, 34
obj_carry_1, 34
team_comp_1_champ_1, Nasus
team_comp_1_champ_2, Zac
team_comp_1_champ_3, Anivia
team_comp_1_champ_4, Xayah
team_comp_1_champ_5, Senna
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
