total_gold_earned_0, 55870
total_gold_spent_0, 49908
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 2
total_kills_0, 25
total_deaths_0, 18
total_damage_dealt_to_champions_0, 81326
total_damage_dealt_to_objectives_0, 59611
total_damage_taken_0, 91171
average_vision_score_0, 22
total_wards_placed_0, 53
average_creep_score_0, 131
average_champion_experience_0, 12796
dmg_carry_0, 83
obj_carry_0, 83
team_comp_0_champ_1, Yorick
team_comp_0_champ_2, Talon
team_comp_0_champ_3, Seraphine
team_comp_0_champ_4, KogMaw
team_comp_0_champ_5, Morgana
total_gold_earned_1, 49584
total_gold_spent_1, 47450
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 18
total_deaths_1, 25
total_damage_dealt_to_champions_1, 65918
total_damage_dealt_to_objectives_1, 25968
total_damage_taken_1, 104384
average_vision_score_1, 21
total_wards_placed_1, 55
average_creep_score_1, 127
average_champion_experience_1, 11629
dmg_carry_1, 21
obj_carry_1, 21
team_comp_1_champ_1, Singed
team_comp_1_champ_2, Pantheon
team_comp_1_champ_3, Malzahar
team_comp_1_champ_4, MissFortune
team_comp_1_champ_5, Alistar
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
