total_gold_earned_0, 73335
total_gold_spent_0, 65975
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 1
total_kills_0, 44
total_deaths_0, 45
total_damage_dealt_to_champions_0, 135958
total_damage_dealt_to_objectives_0, 61220
total_damage_taken_0, 147359
average_vision_score_0, 41
total_wards_placed_0, 76
average_creep_score_0, 133
average_champion_experience_0, 16662
dmg_carry_0, 81
obj_carry_0, 81
team_comp_0_champ_1, Vayne
team_comp_0_champ_2, Malphite
team_comp_0_champ_3, Anivia
team_comp_0_champ_4, Ezreal
team_comp_0_champ_5, Leona
total_gold_earned_1, 77568
total_gold_spent_1, 72110
total_baron_kills_1, 2
total_dragon_kills_1, 3
total_inhibitor_kils_1, 0
total_kills_1, 45
total_deaths_1, 44
total_damage_dealt_to_champions_1, 130525
total_damage_dealt_to_objectives_1, 95431
total_damage_taken_1, 170988
average_vision_score_1, 33
total_wards_placed_1, 79
average_creep_score_1, 125
average_champion_experience_1, 17602
dmg_carry_1, 112
obj_carry_1, 112
team_comp_1_champ_1, Darius
team_comp_1_champ_2, Kayn
team_comp_1_champ_3, Viktor
team_comp_1_champ_4, Jinx
team_comp_1_champ_5, Morgana
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 0
