total_gold_earned_0, 64842
total_gold_spent_0, 61155
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 0
total_kills_0, 43
total_deaths_0, 21
total_damage_dealt_to_champions_0, 122308
total_damage_dealt_to_objectives_0, 77672
total_damage_taken_0, 155116
average_vision_score_0, 32
total_wards_placed_0, 66
average_creep_score_0, 106
average_champion_experience_0, 16391
dmg_carry_0, 875
obj_carry_0, 875
team_comp_0_champ_1, Sett
team_comp_0_champ_2, DrMundo
team_comp_0_champ_3, Akali
team_comp_0_champ_4, Aphelios
team_comp_0_champ_5, Zyra
total_gold_earned_1, 64035
total_gold_spent_1, 58650
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 2
total_kills_1, 21
total_deaths_1, 43
total_damage_dealt_to_champions_1, 116580
total_damage_dealt_to_objectives_1, 38767
total_damage_taken_1, 151971
average_vision_score_1, 20
total_wards_placed_1, 60
average_creep_score_1, 129
average_champion_experience_1, 15349
dmg_carry_1, 83
obj_carry_1, 83
team_comp_1_champ_1, Yorick
team_comp_1_champ_2, Kayn
team_comp_1_champ_3, Annie
team_comp_1_champ_4, Twitch
team_comp_1_champ_5, Lux
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 1
