total_gold_earned_0, 73757
total_gold_spent_0, 68360
total_baron_kills_0, 1
total_dragon_kills_0, 3
total_inhibitor_kils_0, 0
total_kills_0, 39
total_deaths_0, 41
total_damage_dealt_to_champions_0, 128344
total_damage_dealt_to_objectives_0, 57111
total_damage_taken_0, 191313
average_vision_score_0, 41
total_wards_placed_0, 79
average_creep_score_0, 146
average_champion_experience_0, 17860
dmg_carry_0, 222
obj_carry_0, 222
team_comp_0_champ_1, Trundle
team_comp_0_champ_2, Graves
team_comp_0_champ_3, Akali
team_comp_0_champ_4, Jinx
team_comp_0_champ_5, Leona
total_gold_earned_1, 76919
total_gold_spent_1, 69473
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 2
total_kills_1, 41
total_deaths_1, 39
total_damage_dealt_to_champions_1, 160695
total_damage_dealt_to_objectives_1, 60472
total_damage_taken_1, 171800
average_vision_score_1, 44
total_wards_placed_1, 98
average_creep_score_1, 140
average_champion_experience_1, 18958
dmg_carry_1, 161
obj_carry_1, 161
team_comp_1_champ_1, Jax
team_comp_1_champ_2, Kayn
team_comp_1_champ_3, Velkoz
team_comp_1_champ_4, Tristana
team_comp_1_champ_5, Braum
gameLengthMin, 42
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
