total_gold_earned_0, 23995
total_gold_spent_0, 20625
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 10
total_deaths_0, 14
total_damage_dealt_to_champions_0, 36634
total_damage_dealt_to_objectives_0, 9297
total_damage_taken_0, 42050
average_vision_score_0, 6
total_wards_placed_0, 19
average_creep_score_0, 51
average_champion_experience_0, 5241
dmg_carry_0, 63
obj_carry_0, 63
team_comp_0_champ_1, Shen
team_comp_0_champ_2, Amumu
team_comp_0_champ_3, Akali
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Brand
total_gold_earned_1, 30878
total_gold_spent_1, 25775
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 14
total_deaths_1, 10
total_damage_dealt_to_champions_1, 31980
total_damage_dealt_to_objectives_1, 29191
total_damage_taken_1, 52778
average_vision_score_1, 9
total_wards_placed_1, 20
average_creep_score_1, 60
average_champion_experience_1, 6265
dmg_carry_1, 58
obj_carry_1, 58
team_comp_1_champ_1, Renekton
team_comp_1_champ_2, Hecarim
team_comp_1_champ_3, Diana
team_comp_1_champ_4, Lucian
team_comp_1_champ_5, Seraphine
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
