total_gold_earned_0, 22497
total_gold_spent_0, 17875
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 6
total_deaths_0, 24
total_damage_dealt_to_champions_0, 27764
total_damage_dealt_to_objectives_0, 5525
total_damage_taken_0, 49462
average_vision_score_0, 6
total_wards_placed_0, 23
average_creep_score_0, 55
average_champion_experience_0, 5265
dmg_carry_0, 63
obj_carry_0, 63
team_comp_0_champ_1, Mordekaiser
team_comp_0_champ_2, Chogath
team_comp_0_champ_3, Brand
team_comp_0_champ_4, Twitch
team_comp_0_champ_5, Sona
total_gold_earned_1, 31697
total_gold_spent_1, 25400
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 24
total_deaths_1, 6
total_damage_dealt_to_champions_1, 41935
total_damage_dealt_to_objectives_1, 25938
total_damage_taken_1, 42374
average_vision_score_1, 8
total_wards_placed_1, 17
average_creep_score_1, 66
average_champion_experience_1, 6750
dmg_carry_1, 360
obj_carry_1, 360
team_comp_1_champ_1, Yorick
team_comp_1_champ_2, Volibear
team_comp_1_champ_3, Anivia
team_comp_1_champ_4, Samira
team_comp_1_champ_5, Aatrox
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
