total_gold_earned_0, 71188
total_gold_spent_0, 61380
total_baron_kills_0, 2
total_dragon_kills_0, 3
total_inhibitor_kils_0, 1
total_kills_0, 43
total_deaths_0, 40
total_damage_dealt_to_champions_0, 102696
total_damage_dealt_to_objectives_0, 70193
total_damage_taken_0, 145849
average_vision_score_0, 34
total_wards_placed_0, 89
average_creep_score_0, 131
average_champion_experience_0, 17080
dmg_carry_0, 222
obj_carry_0, 222
team_comp_0_champ_1, Singed
team_comp_0_champ_2, LeeSin
team_comp_0_champ_3, Akali
team_comp_0_champ_4, Jinx
team_comp_0_champ_5, Senna
total_gold_earned_1, 67281
total_gold_spent_1, 65055
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 39
total_deaths_1, 43
total_damage_dealt_to_champions_1, 114220
total_damage_dealt_to_objectives_1, 84263
total_damage_taken_1, 132719
average_vision_score_1, 33
total_wards_placed_1, 63
average_creep_score_1, 125
average_champion_experience_1, 14676
dmg_carry_1, 96
obj_carry_1, 96
team_comp_1_champ_1, Olaf
team_comp_1_champ_2, Diana
team_comp_1_champ_3, Akshan
team_comp_1_champ_4, KogMaw
team_comp_1_champ_5, Lulu
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 0
