total_gold_earned_0, 70911
total_gold_spent_0, 61905
total_baron_kills_0, 2
total_dragon_kills_0, 2
total_inhibitor_kils_0, 2
total_kills_0, 47
total_deaths_0, 23
total_damage_dealt_to_champions_0, 110851
total_damage_dealt_to_objectives_0, 92493
total_damage_taken_0, 127901
average_vision_score_0, 21
total_wards_placed_0, 43
average_creep_score_0, 109
average_champion_experience_0, 16762
dmg_carry_0, 876
obj_carry_0, 876
team_comp_0_champ_1, Shen
team_comp_0_champ_2, Lillia
team_comp_0_champ_3, Katarina
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Karma
total_gold_earned_1, 52569
total_gold_spent_1, 52210
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 23
total_deaths_1, 47
total_damage_dealt_to_champions_1, 97478
total_damage_dealt_to_objectives_1, 38507
total_damage_taken_1, 135133
average_vision_score_1, 29
total_wards_placed_1, 74
average_creep_score_1, 108
average_champion_experience_1, 12149
dmg_carry_1, 711
obj_carry_1, 711
team_comp_1_champ_1, Mordekaiser
team_comp_1_champ_2, Rammus
team_comp_1_champ_3, Vex
team_comp_1_champ_4, Sivir
team_comp_1_champ_5, Morgana
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
