total_gold_earned_0, 68683
total_gold_spent_0, 62250
total_baron_kills_0, 2
total_dragon_kills_0, 4
total_inhibitor_kils_0, 2
total_kills_0, 34
total_deaths_0, 25
total_damage_dealt_to_champions_0, 135526
total_damage_dealt_to_objectives_0, 84319
total_damage_taken_0, 112130
average_vision_score_0, 33
total_wards_placed_0, 77
average_creep_score_0, 128
average_champion_experience_0, 16536
dmg_carry_0, 17
obj_carry_0, 17
team_comp_0_champ_1, Teemo
team_comp_0_champ_2, Olaf
team_comp_0_champ_3, Ahri
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Brand
total_gold_earned_1, 54820
total_gold_spent_1, 52383
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 25
total_deaths_1, 34
total_damage_dealt_to_champions_1, 75867
total_damage_dealt_to_objectives_1, 46532
total_damage_taken_1, 161522
average_vision_score_1, 22
total_wards_placed_1, 50
average_creep_score_1, 122
average_champion_experience_1, 13280
dmg_carry_1, 84
obj_carry_1, 84
team_comp_1_champ_1, Garen
team_comp_1_champ_2, Amumu
team_comp_1_champ_3, Akali
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Yuumi
gameLengthMin, 35
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
