total_gold_earned_0, 81173
total_gold_spent_0, 71625
total_baron_kills_0, 3
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 44
total_deaths_0, 37
total_damage_dealt_to_champions_0, 121834
total_damage_dealt_to_objectives_0, 122374
total_damage_taken_0, 153609
average_vision_score_0, 36
total_wards_placed_0, 72
average_creep_score_0, 148
average_champion_experience_0, 19039
dmg_carry_0, 22
obj_carry_0, 22
team_comp_0_champ_1, Ashe
team_comp_0_champ_2, Lillia
team_comp_0_champ_3, Azir
team_comp_0_champ_4, Tristana
team_comp_0_champ_5, Senna
total_gold_earned_1, 69976
total_gold_spent_1, 73350
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 1
total_kills_1, 37
total_deaths_1, 44
total_damage_dealt_to_champions_1, 122051
total_damage_dealt_to_objectives_1, 53652
total_damage_taken_1, 143674
average_vision_score_1, 41
total_wards_placed_1, 80
average_creep_score_1, 144
average_champion_experience_1, 15047
dmg_carry_1, 51
obj_carry_1, 51
team_comp_1_champ_1, Akshan
team_comp_1_champ_2, JarvanIV
team_comp_1_champ_3, Vex
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Renata
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 0
