total_gold_earned_0, 37016
total_gold_spent_0, 35990
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 17
total_deaths_0, 44
total_damage_dealt_to_champions_0, 54826
total_damage_dealt_to_objectives_0, 9779
total_damage_taken_0, 99871
average_vision_score_0, 9
total_wards_placed_0, 28
average_creep_score_0, 67
average_champion_experience_0, 9039
dmg_carry_0, 235
obj_carry_0, 235
team_comp_0_champ_1, Mordekaiser
team_comp_0_champ_2, Shaco
team_comp_0_champ_3, Veigar
team_comp_0_champ_4, Senna
team_comp_0_champ_5, Samira
total_gold_earned_1, 55144
total_gold_spent_1, 48945
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 2
total_kills_1, 44
total_deaths_1, 17
total_damage_dealt_to_champions_1, 85708
total_damage_dealt_to_objectives_1, 54839
total_damage_taken_1, 87521
average_vision_score_1, 19
total_wards_placed_1, 44
average_creep_score_1, 96
average_champion_experience_1, 11613
dmg_carry_1, 122
obj_carry_1, 122
team_comp_1_champ_1, Darius
team_comp_1_champ_2, Khazix
team_comp_1_champ_3, Yone
team_comp_1_champ_4, Kaisa
team_comp_1_champ_5, Morgana
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
