total_gold_earned_0, 27855
total_gold_spent_0, 25375
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 4
total_deaths_0, 18
total_damage_dealt_to_champions_0, 30584
total_damage_dealt_to_objectives_0, 11914
total_damage_taken_0, 54391
average_vision_score_0, 11
total_wards_placed_0, 27
average_creep_score_0, 66
average_champion_experience_0, 7493
dmg_carry_0, 106
obj_carry_0, 106
team_comp_0_champ_1, Volibear
team_comp_0_champ_2, Urgot
team_comp_0_champ_3, Yasuo
team_comp_0_champ_4, Draven
team_comp_0_champ_5, Yuumi
total_gold_earned_1, 37060
total_gold_spent_1, 32150
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 0
total_kills_1, 18
total_deaths_1, 4
total_damage_dealt_to_champions_1, 42028
total_damage_dealt_to_objectives_1, 38325
total_damage_taken_1, 56091
average_vision_score_1, 15
total_wards_placed_1, 39
average_creep_score_1, 80
average_champion_experience_1, 9110
dmg_carry_1, 223
obj_carry_1, 223
team_comp_1_champ_1, TahmKench
team_comp_1_champ_2, Warwick
team_comp_1_champ_3, Ahri
team_comp_1_champ_4, Pantheon
team_comp_1_champ_5, Lulu
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
