total_gold_earned_0, 83263
total_gold_spent_0, 77605
total_baron_kills_0, 1
total_dragon_kills_0, 3
total_inhibitor_kils_0, 4
total_kills_0, 55
total_deaths_0, 48
total_damage_dealt_to_champions_0, 202204
total_damage_dealt_to_objectives_0, 90778
total_damage_taken_0, 204011
average_vision_score_0, 44
total_wards_placed_0, 75
average_creep_score_0, 155
average_champion_experience_0, 20395
dmg_carry_0, 63
obj_carry_0, 63
team_comp_0_champ_1, Garen
team_comp_0_champ_2, Shyvana
team_comp_0_champ_3, Ahri
team_comp_0_champ_4, Tristana
team_comp_0_champ_5, Brand
total_gold_earned_1, 85389
total_gold_spent_1, 80255
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 1
total_kills_1, 48
total_deaths_1, 57
total_damage_dealt_to_champions_1, 163846
total_damage_dealt_to_objectives_1, 75892
total_damage_taken_1, 245280
average_vision_score_1, 51
total_wards_placed_1, 92
average_creep_score_1, 166
average_champion_experience_1, 20335
dmg_carry_1, 236
obj_carry_1, 236
team_comp_1_champ_1, Sion
team_comp_1_champ_2, Ivern
team_comp_1_champ_3, Lucian
team_comp_1_champ_4, FiddleSticks
team_comp_1_champ_5, Ekko
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 0
