total_gold_earned_0, 61611
total_gold_spent_0, 53675
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 3
total_kills_0, 35
total_deaths_0, 19
total_damage_dealt_to_champions_0, 88996
total_damage_dealt_to_objectives_0, 78369
total_damage_taken_0, 100081
average_vision_score_0, 33
total_wards_placed_0, 69
average_creep_score_0, 116
average_champion_experience_0, 13714
dmg_carry_0, 114
obj_carry_0, 114
team_comp_0_champ_1, Fiora
team_comp_0_champ_2, Warwick
team_comp_0_champ_3, Viktor
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Brand
total_gold_earned_1, 48710
total_gold_spent_1, 45150
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 19
total_deaths_1, 35
total_damage_dealt_to_champions_1, 63085
total_damage_dealt_to_objectives_1, 26646
total_damage_taken_1, 109808
average_vision_score_1, 22
total_wards_placed_1, 52
average_creep_score_1, 120
average_champion_experience_1, 11409
dmg_carry_1, 90
obj_carry_1, 90
team_comp_1_champ_1, Darius
team_comp_1_champ_2, Volibear
team_comp_1_champ_3, Malzahar
team_comp_1_champ_4, MissFortune
team_comp_1_champ_5, Amumu
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
