total_gold_earned_0, 68415
total_gold_spent_0, 65380
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 25
total_deaths_0, 48
total_damage_dealt_to_champions_0, 114525
total_damage_dealt_to_objectives_0, 56272
total_damage_taken_0, 176906
average_vision_score_0, 31
total_wards_placed_0, 56
average_creep_score_0, 152
average_champion_experience_0, 16001
dmg_carry_0, 119
obj_carry_0, 119
team_comp_0_champ_1, Draven
team_comp_0_champ_2, Kayn
team_comp_0_champ_3, Akali
team_comp_0_champ_4, Ezreal
team_comp_0_champ_5, Brand
total_gold_earned_1, 76417
total_gold_spent_1, 65825
total_baron_kills_1, 2
total_dragon_kills_1, 4
total_inhibitor_kils_1, 4
total_kills_1, 48
total_deaths_1, 25
total_damage_dealt_to_champions_1, 134274
total_damage_dealt_to_objectives_1, 111856
total_damage_taken_1, 139657
average_vision_score_1, 43
total_wards_placed_1, 81
average_creep_score_1, 122
average_champion_experience_1, 18778
dmg_carry_1, 51
obj_carry_1, 51
team_comp_1_champ_1, Shen
team_comp_1_champ_2, Amumu
team_comp_1_champ_3, Veigar
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Yuumi
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
