total_gold_earned_0, 52684
total_gold_spent_0, 52450
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 17
total_deaths_0, 33
total_damage_dealt_to_champions_0, 55658
total_damage_dealt_to_objectives_0, 33542
total_damage_taken_0, 130271
average_vision_score_0, 20
total_wards_placed_0, 50
average_creep_score_0, 132
average_champion_experience_0, 13127
dmg_carry_0, 41
obj_carry_0, 41
team_comp_0_champ_1, Illaoi
team_comp_0_champ_2, Volibear
team_comp_0_champ_3, Gangplank
team_comp_0_champ_4, Kaisa
team_comp_0_champ_5, Blitzcrank
total_gold_earned_1, 64640
total_gold_spent_1, 58200
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 3
total_kills_1, 33
total_deaths_1, 17
total_damage_dealt_to_champions_1, 107171
total_damage_dealt_to_objectives_1, 98136
total_damage_taken_1, 80849
average_vision_score_1, 36
total_wards_placed_1, 75
average_creep_score_1, 117
average_champion_experience_1, 15424
dmg_carry_1, 81
obj_carry_1, 81
team_comp_1_champ_1, Teemo
team_comp_1_champ_2, JarvanIV
team_comp_1_champ_3, Jhin
team_comp_1_champ_4, Ezreal
team_comp_1_champ_5, Lux
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
