total_gold_earned_0, 61294
total_gold_spent_0, 58005
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 30
total_deaths_0, 48
total_damage_dealt_to_champions_0, 103044
total_damage_dealt_to_objectives_0, 35118
total_damage_taken_0, 142236
average_vision_score_0, 27
total_wards_placed_0, 59
average_creep_score_0, 128
average_champion_experience_0, 13349
dmg_carry_0, 110
obj_carry_0, 110
team_comp_0_champ_1, Kayle
team_comp_0_champ_2, MasterYi
team_comp_0_champ_3, Swain
team_comp_0_champ_4, Varus
team_comp_0_champ_5, Pantheon
total_gold_earned_1, 68050
total_gold_spent_1, 60620
total_baron_kills_1, 2
total_dragon_kills_1, 3
total_inhibitor_kils_1, 2
total_kills_1, 48
total_deaths_1, 30
total_damage_dealt_to_champions_1, 121161
total_damage_dealt_to_objectives_1, 96648
total_damage_taken_1, 124989
average_vision_score_1, 27
total_wards_placed_1, 53
average_creep_score_1, 112
average_champion_experience_1, 15795
dmg_carry_1, 523
obj_carry_1, 523
team_comp_1_champ_1, Quinn
team_comp_1_champ_2, Elise
team_comp_1_champ_3, Ahri
team_comp_1_champ_4, Aphelios
team_comp_1_champ_5, Soraka
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
