total_gold_earned_0, 87135
total_gold_spent_0, 69300
total_baron_kills_0, 2
total_dragon_kills_0, 4
total_inhibitor_kils_0, 3
total_kills_0, 57
total_deaths_0, 48
total_damage_dealt_to_champions_0, 165322
total_damage_dealt_to_objectives_0, 103250
total_damage_taken_0, 197622
average_vision_score_0, 31
total_wards_placed_0, 66
average_creep_score_0, 150
average_champion_experience_0, 22590
dmg_carry_0, 90
obj_carry_0, 90
team_comp_0_champ_1, Aatrox
team_comp_0_champ_2, Diana
team_comp_0_champ_3, Malzahar
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Zilean
total_gold_earned_1, 75712
total_gold_spent_1, 73320
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 1
total_kills_1, 48
total_deaths_1, 57
total_damage_dealt_to_champions_1, 169078
total_damage_dealt_to_objectives_1, 61511
total_damage_taken_1, 209998
average_vision_score_1, 31
total_wards_placed_1, 60
average_creep_score_1, 122
average_champion_experience_1, 17180
dmg_carry_1, 222
obj_carry_1, 222
team_comp_1_champ_1, Yasuo
team_comp_1_champ_2, Viego
team_comp_1_champ_3, Chogath
team_comp_1_champ_4, Jinx
team_comp_1_champ_5, Ahri
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 0
