total_gold_earned_0, 40724
total_gold_spent_0, 38570
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 16
total_deaths_0, 23
total_damage_dealt_to_champions_0, 58437
total_damage_dealt_to_objectives_0, 20787
total_damage_taken_0, 94424
average_vision_score_0, 18
total_wards_placed_0, 52
average_creep_score_0, 95
average_champion_experience_0, 9373
dmg_carry_0, 29
obj_carry_0, 29
team_comp_0_champ_1, Lillia
team_comp_0_champ_2, Hecarim
team_comp_0_champ_3, Sylas
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Twitch
total_gold_earned_1, 51011
total_gold_spent_1, 41475
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 1
total_kills_1, 23
total_deaths_1, 16
total_damage_dealt_to_champions_1, 72217
total_damage_dealt_to_objectives_1, 63033
total_damage_taken_1, 77511
average_vision_score_1, 24
total_wards_placed_1, 48
average_creep_score_1, 103
average_champion_experience_1, 11838
dmg_carry_1, 711
obj_carry_1, 711
team_comp_1_champ_1, Shyvana
team_comp_1_champ_2, Graves
team_comp_1_champ_3, Vex
team_comp_1_champ_4, Jinx
team_comp_1_champ_5, Janna
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
