total_gold_earned_0, 40400
total_gold_spent_0, 38045
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 19
total_deaths_0, 24
total_damage_dealt_to_champions_0, 62652
total_damage_dealt_to_objectives_0, 23895
total_damage_taken_0, 69609
average_vision_score_0, 20
total_wards_placed_0, 42
average_creep_score_0, 92
average_champion_experience_0, 9441
dmg_carry_0, 163
obj_carry_0, 163
team_comp_0_champ_1, Teemo
team_comp_0_champ_2, Volibear
team_comp_0_champ_3, Taliyah
team_comp_0_champ_4, Kaisa
team_comp_0_champ_5, Leona
total_gold_earned_1, 44057
total_gold_spent_1, 38275
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 24
total_deaths_1, 19
total_damage_dealt_to_champions_1, 53328
total_damage_dealt_to_objectives_1, 24420
total_damage_taken_1, 77827
average_vision_score_1, 18
total_wards_placed_1, 44
average_creep_score_1, 91
average_champion_experience_1, 10048
dmg_carry_1, 18
obj_carry_1, 18
team_comp_1_champ_1, Karma
team_comp_1_champ_2, JarvanIV
team_comp_1_champ_3, Corki
team_comp_1_champ_4, Tristana
team_comp_1_champ_5, Taric
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
