total_gold_earned_0, 71252
total_gold_spent_0, 71208
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 44
total_deaths_0, 44
total_damage_dealt_to_champions_0, 127447
total_damage_dealt_to_objectives_0, 50519
total_damage_taken_0, 190505
average_vision_score_0, 35
total_wards_placed_0, 60
average_creep_score_0, 136
average_champion_experience_0, 16293
dmg_carry_0, 21
obj_carry_0, 21
team_comp_0_champ_1, Kled
team_comp_0_champ_2, Viego
team_comp_0_champ_3, Gangplank
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Swain
total_gold_earned_1, 76776
total_gold_spent_1, 72200
total_baron_kills_1, 2
total_dragon_kills_1, 3
total_inhibitor_kils_1, 3
total_kills_1, 44
total_deaths_1, 44
total_damage_dealt_to_champions_1, 150687
total_damage_dealt_to_objectives_1, 89579
total_damage_taken_1, 160884
average_vision_score_1, 36
total_wards_placed_1, 75
average_creep_score_1, 133
average_champion_experience_1, 18568
dmg_carry_1, 64
obj_carry_1, 64
team_comp_1_champ_1, Mordekaiser
team_comp_1_champ_2, LeeSin
team_comp_1_champ_3, Fizz
team_comp_1_champ_4, Sivir
team_comp_1_champ_5, Leona
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
