total_gold_earned_0, 75842
total_gold_spent_0, 68650
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 3
total_kills_0, 47
total_deaths_0, 39
total_damage_dealt_to_champions_0, 132839
total_damage_dealt_to_objectives_0, 92389
total_damage_taken_0, 136240
average_vision_score_0, 40
total_wards_placed_0, 106
average_creep_score_0, 129
average_champion_experience_0, 17973
dmg_carry_0, 67
obj_carry_0, 67
team_comp_0_champ_1, Akshan
team_comp_0_champ_2, Amumu
team_comp_0_champ_3, Xerath
team_comp_0_champ_4, Vayne
team_comp_0_champ_5, Nami
total_gold_earned_1, 68644
total_gold_spent_1, 64725
total_baron_kills_1, 1
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 39
total_deaths_1, 47
total_damage_dealt_to_champions_1, 103472
total_damage_dealt_to_objectives_1, 37140
total_damage_taken_1, 166884
average_vision_score_1, 29
total_wards_placed_1, 62
average_creep_score_1, 127
average_champion_experience_1, 16818
dmg_carry_1, 141
obj_carry_1, 141
team_comp_1_champ_1, Malphite
team_comp_1_champ_2, Kayn
team_comp_1_champ_3, Akali
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Lux
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
