total_gold_earned_0, 61246
total_gold_spent_0, 58860
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 27
total_deaths_0, 45
total_damage_dealt_to_champions_0, 114648
total_damage_dealt_to_objectives_0, 27920
total_damage_taken_0, 149936
average_vision_score_0, 35
total_wards_placed_0, 85
average_creep_score_0, 143
average_champion_experience_0, 14461
dmg_carry_0, 25
obj_carry_0, 25
team_comp_0_champ_1, Ornn
team_comp_0_champ_2, Jax
team_comp_0_champ_3, Samira
team_comp_0_champ_4, Morgana
team_comp_0_champ_5, Neeko
total_gold_earned_1, 73522
total_gold_spent_1, 68450
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 2
total_kills_1, 45
total_deaths_1, 27
total_damage_dealt_to_champions_1, 127484
total_damage_dealt_to_objectives_1, 102821
total_damage_taken_1, 150224
average_vision_score_1, 34
total_wards_placed_1, 67
average_creep_score_1, 130
average_champion_experience_1, 17660
dmg_carry_1, 39
obj_carry_1, 39
team_comp_1_champ_1, Irelia
team_comp_1_champ_2, Volibear
team_comp_1_champ_3, Sylas
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Thresh
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
