total_gold_earned_0, 40864
total_gold_spent_0, 38918
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 16
total_deaths_0, 22
total_damage_dealt_to_champions_0, 59624
total_damage_dealt_to_objectives_0, 30558
total_damage_taken_0, 75088
average_vision_score_0, 21
total_wards_placed_0, 39
average_creep_score_0, 104
average_champion_experience_0, 9646
dmg_carry_0, 254
obj_carry_0, 254
team_comp_0_champ_1, Yone
team_comp_0_champ_2, Vi
team_comp_0_champ_3, Annie
team_comp_0_champ_4, Ezreal
team_comp_0_champ_5, Seraphine
total_gold_earned_1, 50985
total_gold_spent_1, 43730
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 1
total_kills_1, 22
total_deaths_1, 16
total_damage_dealt_to_champions_1, 60410
total_damage_dealt_to_objectives_1, 68917
total_damage_taken_1, 93322
average_vision_score_1, 21
total_wards_placed_1, 39
average_creep_score_1, 102
average_champion_experience_1, 12238
dmg_carry_1, 107
obj_carry_1, 107
team_comp_1_champ_1, Yorick
team_comp_1_champ_2, Rengar
team_comp_1_champ_3, Sylas
team_comp_1_champ_4, Jinx
team_comp_1_champ_5, Lux
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
