total_gold_earned_0, 69887
total_gold_spent_0, 64465
total_baron_kills_0, 2
total_dragon_kills_0, 3
total_inhibitor_kils_0, 2
total_kills_0, 38
total_deaths_0, 26
total_damage_dealt_to_champions_0, 121247
total_damage_dealt_to_objectives_0, 97045
total_damage_taken_0, 127385
average_vision_score_0, 27
total_wards_placed_0, 45
average_creep_score_0, 134
average_champion_experience_0, 16904
dmg_carry_0, 876
obj_carry_0, 876
team_comp_0_champ_1, Renekton
team_comp_0_champ_2, Lillia
team_comp_0_champ_3, Yasuo
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Ashe
total_gold_earned_1, 57750
total_gold_spent_1, 54443
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 26
total_deaths_1, 38
total_damage_dealt_to_champions_1, 92198
total_damage_dealt_to_objectives_1, 42546
total_damage_taken_1, 151403
average_vision_score_1, 27
total_wards_placed_1, 70
average_creep_score_1, 128
average_champion_experience_1, 13918
dmg_carry_1, 39
obj_carry_1, 39
team_comp_1_champ_1, Mordekaiser
team_comp_1_champ_2, Nunu
team_comp_1_champ_3, Irelia
team_comp_1_champ_4, Ezreal
team_comp_1_champ_5, Brand
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
