total_gold_earned_0, 69692
total_gold_spent_0, 61025
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 39
total_deaths_0, 38
total_damage_dealt_to_champions_0, 113827
total_damage_dealt_to_objectives_0, 81748
total_damage_taken_0, 139762
average_vision_score_0, 28
total_wards_placed_0, 63
average_creep_score_0, 141
average_champion_experience_0, 16527
dmg_carry_0, 81
obj_carry_0, 81
team_comp_0_champ_1, Nasus
team_comp_0_champ_2, Mordekaiser
team_comp_0_champ_3, Veigar
team_comp_0_champ_4, Ezreal
team_comp_0_champ_5, Pyke
total_gold_earned_1, 61365
total_gold_spent_1, 58858
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 0
total_kills_1, 38
total_deaths_1, 39
total_damage_dealt_to_champions_1, 109076
total_damage_dealt_to_objectives_1, 51784
total_damage_taken_1, 150761
average_vision_score_1, 33
total_wards_placed_1, 85
average_creep_score_1, 135
average_champion_experience_1, 15094
dmg_carry_1, 84
obj_carry_1, 84
team_comp_1_champ_1, Sett
team_comp_1_champ_2, LeeSin
team_comp_1_champ_3, Akali
team_comp_1_champ_4, Ashe
team_comp_1_champ_5, Maokai
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
