total_gold_earned_0, 57951
total_gold_spent_0, 64850
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 37
total_deaths_0, 34
total_damage_dealt_to_champions_0, 107447
total_damage_dealt_to_objectives_0, 14492
total_damage_taken_0, 154223
average_vision_score_0, 20
total_wards_placed_0, 47
average_creep_score_0, 130
average_champion_experience_0, 14789
dmg_carry_0, 55
obj_carry_0, 55
team_comp_0_champ_1, Mordekaiser
team_comp_0_champ_2, Zac
team_comp_0_champ_3, Katarina
team_comp_0_champ_4, Caitlyn
team_comp_0_champ_5, TahmKench
total_gold_earned_1, 66531
total_gold_spent_1, 64305
total_baron_kills_1, 2
total_dragon_kills_1, 4
total_inhibitor_kils_1, 3
total_kills_1, 34
total_deaths_1, 37
total_damage_dealt_to_champions_1, 120834
total_damage_dealt_to_objectives_1, 112663
total_damage_taken_1, 147807
average_vision_score_1, 30
total_wards_placed_1, 57
average_creep_score_1, 108
average_champion_experience_1, 16288
dmg_carry_1, 11
obj_carry_1, 11
team_comp_1_champ_1, Sion
team_comp_1_champ_2, MasterYi
team_comp_1_champ_3, Yasuo
team_comp_1_champ_4, Veigar
team_comp_1_champ_5, MissFortune
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 1
