total_gold_earned_0, 61120
total_gold_spent_0, 54235
total_baron_kills_0, 0
total_dragon_kills_0, 4
total_inhibitor_kils_0, 3
total_kills_0, 38
total_deaths_0, 19
total_damage_dealt_to_champions_0, 110403
total_damage_dealt_to_objectives_0, 75950
total_damage_taken_0, 106426
average_vision_score_0, 25
total_wards_placed_0, 51
average_creep_score_0, 128
average_champion_experience_0, 13909
dmg_carry_0, 41
obj_carry_0, 41
team_comp_0_champ_1, Akali
team_comp_0_champ_2, Belveth
team_comp_0_champ_3, Gangplank
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Nautilus
total_gold_earned_1, 47550
total_gold_spent_1, 44345
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 19
total_deaths_1, 38
total_damage_dealt_to_champions_1, 70289
total_damage_dealt_to_objectives_1, 27951
total_damage_taken_1, 138698
average_vision_score_1, 19
total_wards_placed_1, 39
average_creep_score_1, 105
average_champion_experience_1, 11979
dmg_carry_1, 31
obj_carry_1, 31
team_comp_1_champ_1, Chogath
team_comp_1_champ_2, Lillia
team_comp_1_champ_3, Fizz
team_comp_1_champ_4, Sivir
team_comp_1_champ_5, Zac
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
