total_gold_earned_0, 69712
total_gold_spent_0, 63600
total_baron_kills_0, 0
total_dragon_kills_0, 4
total_inhibitor_kils_0, 0
total_kills_0, 44
total_deaths_0, 44
total_damage_dealt_to_champions_0, 151625
total_damage_dealt_to_objectives_0, 56879
total_damage_taken_0, 144279
average_vision_score_0, 28
total_wards_placed_0, 52
average_creep_score_0, 127
average_champion_experience_0, 15749
dmg_carry_0, 22
obj_carry_0, 22
team_comp_0_champ_1, MonkeyKing
team_comp_0_champ_2, Diana
team_comp_0_champ_3, Irelia
team_comp_0_champ_4, Caitlyn
team_comp_0_champ_5, Ashe
total_gold_earned_1, 69456
total_gold_spent_1, 64283
total_baron_kills_1, 2
total_dragon_kills_1, 1
total_inhibitor_kils_1, 2
total_kills_1, 44
total_deaths_1, 44
total_damage_dealt_to_champions_1, 115746
total_damage_dealt_to_objectives_1, 65574
total_damage_taken_1, 184540
average_vision_score_1, 27
total_wards_placed_1, 61
average_creep_score_1, 119
average_champion_experience_1, 16930
dmg_carry_1, 5
obj_carry_1, 5
team_comp_1_champ_1, Trundle
team_comp_1_champ_2, XinZhao
team_comp_1_champ_3, Morgana
team_comp_1_champ_4, Jinx
team_comp_1_champ_5, Thresh
gameLengthMin, 35
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
