total_gold_earned_0, 47919
total_gold_spent_0, 43510
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 0
total_kills_0, 23
total_deaths_0, 13
total_damage_dealt_to_champions_0, 49644
total_damage_dealt_to_objectives_0, 58872
total_damage_taken_0, 91644
average_vision_score_0, 23
total_wards_placed_0, 49
average_creep_score_0, 109
average_champion_experience_0, 11925
dmg_carry_0, 19
obj_carry_0, 19
team_comp_0_champ_1, Maokai
team_comp_0_champ_2, Warwick
team_comp_0_champ_3, Ahri
team_comp_0_champ_4, Ezreal
team_comp_0_champ_5, Blitzcrank
total_gold_earned_1, 44142
total_gold_spent_1, 41895
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 13
total_deaths_1, 23
total_damage_dealt_to_champions_1, 60587
total_damage_dealt_to_objectives_1, 31611
total_damage_taken_1, 72919
average_vision_score_1, 20
total_wards_placed_1, 44
average_creep_score_1, 111
average_champion_experience_1, 10656
dmg_carry_1, 236
obj_carry_1, 236
team_comp_1_champ_1, Jayce
team_comp_1_champ_2, Hecarim
team_comp_1_champ_3, Fizz
team_comp_1_champ_4, Lucian
team_comp_1_champ_5, Janna
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
