total_gold_earned_0, 64213
total_gold_spent_0, 58025
total_baron_kills_0, 2
total_dragon_kills_0, 5
total_inhibitor_kils_0, 1
total_kills_0, 31
total_deaths_0, 19
total_damage_dealt_to_champions_0, 103888
total_damage_dealt_to_objectives_0, 99337
total_damage_taken_0, 122619
average_vision_score_0, 38
total_wards_placed_0, 67
average_creep_score_0, 119
average_champion_experience_0, 16739
dmg_carry_0, 777
obj_carry_0, 777
team_comp_0_champ_1, Yone
team_comp_0_champ_2, Khazix
team_comp_0_champ_3, Leblanc
team_comp_0_champ_4, Sivir
team_comp_0_champ_5, Soraka
total_gold_earned_1, 54184
total_gold_spent_1, 52035
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 18
total_deaths_1, 31
total_damage_dealt_to_champions_1, 76791
total_damage_dealt_to_objectives_1, 14938
total_damage_taken_1, 132767
average_vision_score_1, 35
total_wards_placed_1, 73
average_creep_score_1, 139
average_champion_experience_1, 13600
dmg_carry_1, 91
obj_carry_1, 91
team_comp_1_champ_1, Alistar
team_comp_1_champ_2, Talon
team_comp_1_champ_3, Viktor
team_comp_1_champ_4, MissFortune
team_comp_1_champ_5, Renekton
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
