total_gold_earned_0, 58041
total_gold_spent_0, 51600
total_baron_kills_0, 1
total_dragon_kills_0, 3
total_inhibitor_kils_0, 3
total_kills_0, 34
total_deaths_0, 20
total_damage_dealt_to_champions_0, 86292
total_damage_dealt_to_objectives_0, 102981
total_damage_taken_0, 99690
average_vision_score_0, 23
total_wards_placed_0, 61
average_creep_score_0, 103
average_champion_experience_0, 13005
dmg_carry_0, 21
obj_carry_0, 21
team_comp_0_champ_1, Gwen
team_comp_0_champ_2, Diana
team_comp_0_champ_3, Gangplank
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Leona
total_gold_earned_1, 48412
total_gold_spent_1, 45050
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 20
total_deaths_1, 34
total_damage_dealt_to_champions_1, 71892
total_damage_dealt_to_objectives_1, 26435
total_damage_taken_1, 106031
average_vision_score_1, 26
total_wards_placed_1, 42
average_creep_score_1, 110
average_champion_experience_1, 10901
dmg_carry_1, 31
obj_carry_1, 31
team_comp_1_champ_1, Chogath
team_comp_1_champ_2, Garen
team_comp_1_champ_3, Yasuo
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Soraka
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
