total_gold_earned_0, 79457
total_gold_spent_0, 71075
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 4
total_kills_0, 43
total_deaths_0, 43
total_damage_dealt_to_champions_0, 172664
total_damage_dealt_to_objectives_0, 91598
total_damage_taken_0, 158766
average_vision_score_0, 30
total_wards_placed_0, 73
average_creep_score_0, 150
average_champion_experience_0, 20114
dmg_carry_0, 420
obj_carry_0, 420
team_comp_0_champ_1, Illaoi
team_comp_0_champ_2, Nocturne
team_comp_0_champ_3, Morgana
team_comp_0_champ_4, Tristana
team_comp_0_champ_5, Brand
total_gold_earned_1, 70903
total_gold_spent_1, 66745
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 43
total_deaths_1, 44
total_damage_dealt_to_champions_1, 120938
total_damage_dealt_to_objectives_1, 41229
total_damage_taken_1, 206986
average_vision_score_1, 31
total_wards_placed_1, 61
average_creep_score_1, 157
average_champion_experience_1, 17983
dmg_carry_1, 236
obj_carry_1, 236
team_comp_1_champ_1, Gnar
team_comp_1_champ_2, Nunu
team_comp_1_champ_3, Akali
team_comp_1_champ_4, Lucian
team_comp_1_champ_5, Thresh
gameLengthMin, 39
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
