total_gold_earned_0, 85063
total_gold_spent_0, 86260
total_baron_kills_0, 3
total_dragon_kills_0, 2
total_inhibitor_kils_0, 5
total_kills_0, 52
total_deaths_0, 44
total_damage_dealt_to_champions_0, 140011
total_damage_dealt_to_objectives_0, 83609
total_damage_taken_0, 189164
average_vision_score_0, 43
total_wards_placed_0, 72
average_creep_score_0, 131
average_champion_experience_0, 19755
dmg_carry_0, 203
obj_carry_0, 203
team_comp_0_champ_1, Volibear
team_comp_0_champ_2, Kindred
team_comp_0_champ_3, Fizz
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Nautilus
total_gold_earned_1, 84496
total_gold_spent_1, 91190
total_baron_kills_1, 0
total_dragon_kills_1, 4
total_inhibitor_kils_1, 2
total_kills_1, 44
total_deaths_1, 52
total_damage_dealt_to_champions_1, 162830
total_damage_dealt_to_objectives_1, 86458
total_damage_taken_1, 172856
average_vision_score_1, 39
total_wards_placed_1, 105
average_creep_score_1, 163
average_champion_experience_1, 19745
dmg_carry_1, 18
obj_carry_1, 18
team_comp_1_champ_1, Teemo
team_comp_1_champ_2, Viego
team_comp_1_champ_3, Yasuo
team_comp_1_champ_4, Tristana
team_comp_1_champ_5, Morgana
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 0
