total_gold_earned_0, 65626
total_gold_spent_0, 55950
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 2
total_kills_0, 45
total_deaths_0, 21
total_damage_dealt_to_champions_0, 87983
total_damage_dealt_to_objectives_0, 58076
total_damage_taken_0, 106790
average_vision_score_0, 19
total_wards_placed_0, 54
average_creep_score_0, 119
average_champion_experience_0, 14834
dmg_carry_0, 6
obj_carry_0, 6
team_comp_0_champ_1, Urgot
team_comp_0_champ_2, Karthus
team_comp_0_champ_3, Amumu
team_comp_0_champ_4, Vayne
team_comp_0_champ_5, Pyke
total_gold_earned_1, 47354
total_gold_spent_1, 46135
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 21
total_deaths_1, 46
total_damage_dealt_to_champions_1, 74957
total_damage_dealt_to_objectives_1, 31315
total_damage_taken_1, 110570
average_vision_score_1, 16
total_wards_placed_1, 36
average_creep_score_1, 104
average_champion_experience_1, 10968
dmg_carry_1, 61
obj_carry_1, 61
team_comp_1_champ_1, Fiora
team_comp_1_champ_2, Volibear
team_comp_1_champ_3, Orianna
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Seraphine
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
