total_gold_earned_0, 56562
total_gold_spent_0, 54325
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 28
total_deaths_0, 36
total_damage_dealt_to_champions_0, 86917
total_damage_dealt_to_objectives_0, 32286
total_damage_taken_0, 116907
average_vision_score_0, 28
total_wards_placed_0, 69
average_creep_score_0, 116
average_champion_experience_0, 13182
dmg_carry_0, 222
obj_carry_0, 222
team_comp_0_champ_1, Jayce
team_comp_0_champ_2, Diana
team_comp_0_champ_3, Yasuo
team_comp_0_champ_4, Jinx
team_comp_0_champ_5, Alistar
total_gold_earned_1, 61903
total_gold_spent_1, 55175
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 1
total_kills_1, 36
total_deaths_1, 28
total_damage_dealt_to_champions_1, 94666
total_damage_dealt_to_objectives_1, 74286
total_damage_taken_1, 109079
average_vision_score_1, 36
total_wards_placed_1, 78
average_creep_score_1, 131
average_champion_experience_1, 14324
dmg_carry_1, 74
obj_carry_1, 74
team_comp_1_champ_1, Heimerdinger
team_comp_1_champ_2, Volibear
team_comp_1_champ_3, Syndra
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Lux
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
