total_gold_earned_0, 27332
total_gold_spent_0, 25265
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 6
total_deaths_0, 30
total_damage_dealt_to_champions_0, 29047
total_damage_dealt_to_objectives_0, 7727
total_damage_taken_0, 54976
average_vision_score_0, 13
total_wards_placed_0, 37
average_creep_score_0, 60
average_champion_experience_0, 6122
dmg_carry_0, 14
obj_carry_0, 14
team_comp_0_champ_1, Sion
team_comp_0_champ_2, Evelynn
team_comp_0_champ_3, Lux
team_comp_0_champ_4, Lucian
team_comp_0_champ_5, Lulu
total_gold_earned_1, 37434
total_gold_spent_1, 30435
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 0
total_kills_1, 30
total_deaths_1, 7
total_damage_dealt_to_champions_1, 46243
total_damage_dealt_to_objectives_1, 38824
total_damage_taken_1, 55922
average_vision_score_1, 14
total_wards_placed_1, 28
average_creep_score_1, 75
average_champion_experience_1, 7920
dmg_carry_1, 55
obj_carry_1, 55
team_comp_1_champ_1, Trundle
team_comp_1_champ_2, Zac
team_comp_1_champ_3, Katarina
team_comp_1_champ_4, Kaisa
team_comp_1_champ_5, Soraka
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
