total_gold_earned_0, 48717
total_gold_spent_0, 44475
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 1
total_kills_0, 38
total_deaths_0, 16
total_damage_dealt_to_champions_0, 76053
total_damage_dealt_to_objectives_0, 53491
total_damage_taken_0, 73328
average_vision_score_0, 19
total_wards_placed_0, 35
average_creep_score_0, 90
average_champion_experience_0, 9421
dmg_carry_0, 222
obj_carry_0, 222
team_comp_0_champ_1, Nasus
team_comp_0_champ_2, Kayn
team_comp_0_champ_3, Vex
team_comp_0_champ_4, Jinx
team_comp_0_champ_5, Nautilus
total_gold_earned_1, 34616
total_gold_spent_1, 33345
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 16
total_deaths_1, 38
total_damage_dealt_to_champions_1, 45387
total_damage_dealt_to_objectives_1, 11197
total_damage_taken_1, 90958
average_vision_score_1, 11
total_wards_placed_1, 32
average_creep_score_1, 69
average_champion_experience_1, 8046
dmg_carry_1, 36
obj_carry_1, 36
team_comp_1_champ_1, DrMundo
team_comp_1_champ_2, Shyvana
team_comp_1_champ_3, Yone
team_comp_1_champ_4, Vayne
team_comp_1_champ_5, Yuumi
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
