total_gold_earned_0, 87124
total_gold_spent_0, 78835
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 4
total_kills_0, 47
total_deaths_0, 48
total_damage_dealt_to_champions_0, 206159
total_damage_dealt_to_objectives_0, 96949
total_damage_taken_0, 179234
average_vision_score_0, 42
total_wards_placed_0, 88
average_creep_score_0, 159
average_champion_experience_0, 21392
dmg_carry_0, 17
obj_carry_0, 17
team_comp_0_champ_1, Teemo
team_comp_0_champ_2, Garen
team_comp_0_champ_3, Vex
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Lux
total_gold_earned_1, 81285
total_gold_spent_1, 74563
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 0
total_kills_1, 48
total_deaths_1, 47
total_damage_dealt_to_champions_1, 151819
total_damage_dealt_to_objectives_1, 82097
total_damage_taken_1, 245125
average_vision_score_1, 31
total_wards_placed_1, 72
average_creep_score_1, 161
average_champion_experience_1, 19599
dmg_carry_1, 81
obj_carry_1, 81
team_comp_1_champ_1, Poppy
team_comp_1_champ_2, Shyvana
team_comp_1_champ_3, Zed
team_comp_1_champ_4, Ezreal
team_comp_1_champ_5, Sona
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
