total_gold_earned_0, 95055
total_gold_spent_0, 89405
total_baron_kills_0, 2
total_dragon_kills_0, 3
total_inhibitor_kils_0, 4
total_kills_0, 48
total_deaths_0, 48
total_damage_dealt_to_champions_0, 182359
total_damage_dealt_to_objectives_0, 103549
total_damage_taken_0, 249061
average_vision_score_0, 53
total_wards_placed_0, 103
average_creep_score_0, 160
average_champion_experience_0, 22822
dmg_carry_0, 161
obj_carry_0, 161
team_comp_0_champ_1, Yone
team_comp_0_champ_2, Hecarim
team_comp_0_champ_3, Velkoz
team_comp_0_champ_4, Ashe
team_comp_0_champ_5, Senna
total_gold_earned_1, 85571
total_gold_spent_1, 81250
total_baron_kills_1, 0
total_dragon_kills_1, 4
total_inhibitor_kils_1, 0
total_kills_1, 48
total_deaths_1, 48
total_damage_dealt_to_champions_1, 208986
total_damage_dealt_to_objectives_1, 49794
total_damage_taken_1, 206949
average_vision_score_1, 46
total_wards_placed_1, 111
average_creep_score_1, 169
average_champion_experience_1, 20120
dmg_carry_1, 30
obj_carry_1, 30
team_comp_1_champ_1, Viktor
team_comp_1_champ_2, Sion
team_comp_1_champ_3, Veigar
team_comp_1_champ_4, Karthus
team_comp_1_champ_5, Soraka
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
